Judul,Harga,Lokasi,Link
Apartemen Dijual di Kapuk Muara,"Rp 1,80M","Pantai Indah Kapuk, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f5e2f939bfb8-66e0-19db9eb-afa5-7c38
Apartemen Dijual di Kapuk Muara,Rp 925Jt,"Pantai Indah Kapuk, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-321e65dbacc3-efb3-19d2980-8068-773c
Apartemen Dijual di Kamal Muara,Rp 325Jt,"RW 03, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-64b4bd7c4da3-909d-19e87a8-a2c6-75b1
Apartemen Dijual di Kamal Muara,Rp 3M,"RW 03, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-87e668c9fe7f-f5dd-19d670a-9288-7731
Apartemen Dijual di Penjaringan,"Rp 1,20M","RW 06, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-apartment-aston-pluit-gandeng-175429268258/
Apartemen Dijual di Kapuk Muara,"Rp 2,80M","Pantai Indah Kapuk, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-apartment-gold-coast-pik-90m-17542912969/
Apartemen Dijual di Cempaka Putih,Rp 435Jt,"RW 09, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-67533bced871-9b8e-19e8215-9815-7e87
Apartemen Dijual di Bumi Serpong Damai,"Rp 2,40M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-8f9e3bd68a0a-2382-19c8de1-9207-7ade
Apartemen Dijual di Alam Sutera,Rp 950Jt,"Alam Sutera, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-6e9453789ab-5a4-19dbd9b-9698-7d3f
Apartemen Dijual di Kelapa Dua,Rp 3M,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-65590b83454f-360-19f0949-9ee1-7219
Apartemen Dijual di Bumi Serpong Damai,Rp 450Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-3e4b901dd07a-e391-19ae274-8c2d-759b
Apartemen Dijual di Jagakarsa,Rp 3M,"RW 01, Tanjung Barat, Jagakarsa, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e2c336d7dc0-af3e-19e4e47-aa67-7483
Apartemen Dijual di Serpong Utara,"Rp 13,50M","Pondok Jagung Timur, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-c4397042a07e-16e3-19e02a5-b422-73c1
Apartemen Dijual di Dukuh Pakis,Rp 375Jt,"RW 01, Dukuh Pakis, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-92ccd808bbaf-eee0-19e3ed2-901e-7543
Apartemen Dijual di Mlati,"Rp 1,80M","Kocoran Baru, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-75361df3b0d0-99ca-19b25f8-a194-7c82
Apartemen Dijual di Bumi Serpong Damai,Rp 425Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2993fad796f7-40f1-19e8127-8f3d-7ff9
Apartemen Dijual di Menteng,"Rp 3,20MProperti sitaan","RW 05, Menteng, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-7b698397aeac-2f81-19e7430-966a-760b
Apartemen Dijual di Manyar,Rp 590Jt,"RW 06, Manyar Sabrangan, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-2724c4716106-e61f-19df92e-a062-7f16
Apartemen Dijual di Kebayoran Baru,"Rp 7,20M","SCBD, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-316ae5c521c9-d144-19ea312-86c5-77ed
Apartemen Dijual di Pondok Aren,Rp 550Jt,"Pondok Aren, Pondok Aren, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-2-kamar-di-area-segitiga-emas-bintaro-175731480660/
Apartemen Dijual di Cisauk,Rp 610Jt,"Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-2-kamar-posisi-strategis-di-tangerang-175731173191/
Apartemen Dijual di Tenggilis Mejoyo,Rp 180Jt,"RW 03, Tenggilis Mejoyo, Tenggilis Mejoyo, Surabaya, Jawa Timur",https://www.lamudi.co.id/jual/jawa-timur/surabaya/dijual-disewakan-apartemen-di-metropolis-tower-c-175397743446/
Apartemen Dijual di Kuningan,Rp 14M,"RW 01, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1656d46736d-6d4c-19ea317-a1bb-7475
Apartemen Dijual di Bungur,"Rp 2,50M","RW 07, Bungur, Senen, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/capitol-suites-tipe-2-bedroom-cicilan-mulai-dari-1-171746912623/
Apartemen Dijual di Bungur,"Rp 1,40M","RW 07, Bungur, Senen, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/capitol-suites-tipe-studio-cicilan-mulai-dari-7jt-171747358069/
Serviced Apartment Dijual di Kebon Jeruk,Rp 440Jt,"RW 07, Kedoya Utara, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-8a2d0adbd013-5704-19e5410-9f5d-7586
Apartemen Dijual di Grogol Utara,Rp 15M,"RW 07, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2869f9b6c06d-48b8-19eaad2-bba4-72f8
Apartemen Dijual di Cilandak,"Rp 2,50M","RW 10, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-973955f14d8c-59cf-19eb027-bd2c-7145
Apartemen Dijual di Kuningan,Rp 11M,"RW 03, Setiabudi, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f782c4a2ca8c-ca86-19c703a-b5ca-7374
Apartemen Dijual di Karet Tengsin,"Rp 16,50M","RW 11, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4b5a48719f04-324f-19e86c2-8cf1-77c0
Apartemen Dijual di Grogol Petamburan,Rp 950Jt,"RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-3d7d91bc92be-a667-19e9735-a4dc-70a3
Apartemen Dijual di Kebon Melati,Rp 950Jt,"RW 09, Kebon Melati, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-540b7b514855-7410-19ee3b4-ba60-7a68
Apartemen Dijual di Bumi Serpong Damai,Rp 1M,"BSD Sunburst CBD, BSD City, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-7e45deb6fc3e-b72c-19c4ba8-89b6-7308
Apartemen Dijual di Cikarang Selatan,Rp 280Jt,"Kota Jababeka, Pasirsari, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-2e974b759a0d-fed0-19d1a82-be2c-713c
Apartemen Dijual di Cimanggis,Rp 640Jt,"Pasir Gunung Selatan, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-969f6b324b82-25a8-19d1a97-bc1c-75d5
Apartemen Dijual di Duren Sawit,Rp 500Jt,"RW 09, Pondok Bambu, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-15b07484d02-de7e-19dd806-9a7d-7080
Serviced Apartment Dijual di Pulo Gadung,Rp 400Jt,"RW 13, Rawamangun, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f9b87f2e0e37-4e3c-199b98a-9bbd-72a8
Kondominium Dijual di Cimone Jaya,"Rp 16,58M","Cimone Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-17bae8e523c1-fcad-de2485b5-be3c-451c
Apartemen Dijual di Cakung,Rp 970Jt,"RW 04, Ujung Menteng, Cakung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-83a7e030377d-f16b-407a899-8a8b-4180
Apartemen Dijual di Kapuk Muara,Rp 610Jt,"Pantai Indah Kapuk, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-3e711bcd8e05-1929-a91e0027-a3ab-499a
Apartemen Dijual di Cipondoh,Rp 590Jt,"Kenanga, Cipondoh, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-7dd1cade0f79-a2fe-2765c4c3-bd08-40ce
Apartemen Dijual di Kebon Melati,Rp 3M,"RW 05, Kebon Melati, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-af08663d0b04-c6ae-ede75451-8ac5-476b
Apartemen Dijual di Kebon Melati,"Rp 4,65M","RW 05, Kebon Melati, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ca408a61616f-2c37-126a58fb-9a5d-4cc6
Apartemen Dijual di Cinere,Rp 560Jt,"Cinere, Cinere, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-987f9b7cafeb-7e7a-ea3769c1-afa7-4a19
Apartemen Dijual di Depok,Rp 250Jt,"Abadijaya, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-a061fe96551b-f594-b6b44e1c-8f28-411f
Apartemen Dijual di Grogol Petamburan,Rp 800Jt,"RW 01, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d4ddfa106a05-976d-19d143b-b056-766d
Apartemen Dijual di Coblong,"Rp 1,20M","Taman Utara, Lebak Siliwangi, Coblong, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bandung/apartmen-grand-setiabudi-jual-cepat-mumer-173009364366/
Apartemen Dijual di Kebon Jeruk,Rp 3M,"RW 07, Kebon Jeruk, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-maqna-residence-di-meruya-ilir-ja-173145872940/
Apartemen Dijual di Cengkareng,"Rp 1,40M","RW 03, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-murah-puri-orchard-cengkareng-jak-173997514347/
Apartemen Dijual di Kebon Jeruk,"Rp 1,80M","RW 07, Kebon Jeruk, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-maqna-residence-di-meruya-ilir-ja-173145897978/
Apartemen Dijual di Alam Sutera,"Rp 1,05M","Alam Sutera, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-b81e108dcca6-3992-19a2fbf-a6a0-7a8c
Apartemen Dijual di Bekasi Selatan,Rp 525Jt,"Pondok Pekayon Indah, Kemang Pratama, Jakasetia, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-8d4afe1d7ad0-ccfd-19b4df6-937a-79d9
Apartemen Dijual di Cicendo,"Rp 1,19M","Pasirkaliki, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bandung/grand-setiabudi-apartmen-harga-dibawah-pasar-175163635422/
Apartemen Dijual di Pulo Gadung,Rp 475Jt,"RW 13, Rawamangun, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-10f3fa12407-ecff-19b9cf2-a9d0-7247
Apartemen Dijual di Serpong Utara,Rp 950Jt,"Pondok Jagung Timur, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-2b421b9974e9-76a8-19e9209-8680-7465
Apartemen Dijual di Pakulonan,"Rp 1,30M","Pakulonan, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-a7ebec634c8b-c2c6-199c1fa-8908-7505
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,45M","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-43e2239c449c-3dae-19e8ca0-b2b0-77f5
Apartemen Dijual di Bumi Serpong Damai,Rp 350Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-a1ba328525c2-82ea-19e8c5f-9462-77a5
Apartemen Dijual di Cimone Jaya,Rp 1M,"Cimone Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-17ada1693b53-20a5-19e8798-883a-71a8
Apartemen Dijual di Kalideres,Rp 850Jt,"RW 01, Semanan, Kalideres, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e1501254feeb-448a-19ea6e4-9592-75c8
Apartemen Dijual di Gading Serpong,Rp 850Jt,"Ruko Bavaria, Paramount Serpong, Gading Serpong, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-e39774586f63-12b3-19e8791-a9a4-7093
Apartemen Dijual di Karang Tengah,Rp 600Jt,"Karang Tengah, Karang Tengah, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-61f0a652ab8c-f2e1-19e91fd-b1d0-7514
Apartemen Dijual di Gading Serpong,Rp 650Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-faaaf1764705-b077-19d474a-87dc-7c22
Apartemen Dijual di Kebayoran Baru,Rp 29M,"Blok P, Pulo, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a779f00c5b46-e17b-19e8249-a746-7ed8
Apartemen Dijual di Bumi Serpong Damai,Rp 650Jt,"BSD City, Cicalengka, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-18e38c30144b-a91e-19cc35c-9cfd-744d
Apartemen Dijual di Pancoran,Rp 965Jt,"RW 07, Rawajati, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-60d8c85af385-29b1-19e4686-b320-7337
Apartemen Dijual di Mulyorejo,Rp 490Jt,"RW 03, Kejawen Putih Tambak, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-3097ebc162ac-fedb-19e933c-b906-7157
Apartemen Dijual di Panakkukang,Rp 594Jt,"Bumi Tirta Nusantara III, Paccinang, Tello Baru, Panakkukang, Makassar, Sulawesi Selatan",https://www.lamudi.co.id/jual/sulawesi-selatan/makassar/apartemen-vida-view-2-br-hanya-594-juta-175594258558/
Apartemen Dijual di Penjaringan,"Rp 1,80M","RW 16, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-38bd99c54d95-3607-19f0eb8-ab52-7c77
