Judul,Harga,Lokasi,Link
Apartemen Dijual di Sleman,Rp 990Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-10b3d0ce7dff-87ab-19e968d-92bf-74c8
Apartemen Dijual di Depok,Rp 425Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-dc47306c18ef-85e5-19eb02f-98c3-76ff
Apartemen Dijual di Condong Catur,Rp 545Jt,"Soropadan, Condongcatur, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-ebe1ee3b27aa-c9bb-19e9689-b565-728f
Apartemen Dijual di Cengkareng,Rp 180Jt,"RW 13, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/di-jual-rugi-apartemen-studia-di-greenpalm-174063143872/
Apartemen Dijual di Pasar Minggu,Rp 900Jt,"RW 05, Ragunan, Pasar Minggu, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-apartment-apple1-condovilla-tb-simatupang-175618338362/
Apartemen Dijual di Kelapa Gading,"Rp 4,50M","RW 18, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-aa472a15b540-413b-9c8441fe-a8e9-409f
Apartemen Dijual di Bendungan Hilir,"Rp 2,50M","RW 04, Bendungan Hilir, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4129b5250e27-b58f-19e4dc7-8711-79eb
Kondominium Dijual di Gisikdrono,"Rp 4,50M","RW 03, Gisikdrono, Semarang Barat, Kota Semarang, Jawa Tengah",https://www.lamudi.co.id/properti/41032-73-88bae15cd442-7d9b-19e6597-bb32-706e
Apartemen Dijual di Cengkareng,"Rp 1,10M","RW 02, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-apartemen-puri-mansion-tipe-2-1-173234816285/
Apartemen Dijual di Harapan Mulya,Rp 255Jt,"Summarecon Bekasi, Tytyan Indah, Harapan Mulya, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-d5d9e43fc71-273a-19f12a5-81b9-70f3
Kondominium Dijual di Kebayoran Baru,Rp 9M,"RW 02, Melawai, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a2796c7833fc-2df1-19e8417-ad46-7b78
Apartemen Dijual di Kembangan,"Rp 1,10M","RW 05, Meruya Utara, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9515b76c210d-4d28-19c291f-8e32-7a0a
Apartemen Dijual di Joglo,"Rp 1,10M","RW 03, Joglo, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-puri-mansion-2-1br-full-furnished-172956401425/
Kondominium Dijual di Sambiroto,Rp 28M,"Tanah TNI AD, Sambiroto, Tembalang, Kota Semarang, Jawa Tengah",https://www.lamudi.co.id/properti/41032-73-73215960130d-f0ce-19e838d-95ee-7f78
Apartemen Dijual di Cengkareng,"Rp 1,25M","RW 03, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-daa3b1f7ff9e-a37f-7f8ae474-a3db-44b1
Apartemen Dijual di Kelapa Gading,Rp 450Jt,"RW 26, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-73f1bf01be14-b2c3-feb6732d-a76e-4e28
Apartemen Dijual di Cengkareng,Rp 350Jt,"RW 01, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-apartemen-cantik-di-green-palm-reside-174659225595/
Apartemen Dijual di Kedung Baruk,Rp 450Jt,"RW 04, Kedung Baruk, Rungkut, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-e92b9d3051c3-af5b-19ad490-a94c-75c2
Apartemen Dijual di Kendangsari,Rp 200Jt,"RW 05, Kendangsari, Tenggilis Mejoyo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-7dd53ddbe7f-386a-19ad035-98a4-75fe
Apartemen Dijual di Canggu,"Rp 2,05M","Canggu, Kuta Utara, Badung, Bali",https://www.lamudi.co.id/properti/41032-73-af65b0a15156-3450-618d221e-92ef-4a09
Apartemen Dijual di Menteng Dalam,"Rp 5,90M","RW 05, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1aeae9210ca0-ca4b-19e7da7-9101-7bc2
Apartemen Dijual di Canggu,Rp 14M,"Canggu, Canggu, Kuta Utara, Badung, Bali",https://www.lamudi.co.id/properti/41032-73-6db01a936948-3f2-b6a3092e-a6f2-48fc
Apartemen Dijual di Bumi Serpong Damai,Rp 725Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-e37000c3dac0-4f64-19ef40a-a0b5-7754
Apartemen Dijual di Kelapa Gading,"Rp 549,50Jt","RW 02, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-743e119f97ed-b105-199b8fd-8781-7455
Apartemen Dijual di Cibogo,Rp 395Jt,"Serpong Garden Apartment, Cibeulut, Cibogo, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4d1474a064c3-2e28-19edf17-90af-71b9
Apartemen Dijual di Bumi Serpong Damai,Rp 490Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-645fcfd7c9c8-d7d-19eee17-bdc3-7411
Apartemen Dijual di Ancol,Rp 1M,"RW 10, Ancol, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ccfefbaabe7f-b73a-19b552e-a6f8-727c
Apartemen Dijual di Ancol,"Rp 1,60M","Kawasan Wisata Ancol, Ancol, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-apartemen-cantik-view-sea-menarik-ancol-man-175465502279/
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,70M","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-e7a763179247-ccc6-19c4647-ac2f-7246
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,70M","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-acc82ec86544-7dc8-19c4642-8604-7c07
Apartemen Dijual di Ubud,"Rp 1,40M","Ubud, Kecamatan Ubud, Gianyar, Bali",https://www.lamudi.co.id/properti/41032-73-397da854b63d-6c3b-3f83b964-a070-4992
Apartemen Dijual di Cepaka,"Rp 1,61M","Cepaka, Tabanan, Bali",https://www.lamudi.co.id/jual/bali/tabanan/leasehold-exclusive-studio-apartments-in-bali-174483098822/
Apartemen Dijual di Canggu,"Rp 34,70M","Canggu, Canggu, Kuta Utara, Badung, Bali",https://www.lamudi.co.id/jual/bali/badung/leasehold-oceanfront-penthouse-di-canggu-rooftop-p-175465380543/
Apartemen Dijual di Subamia,"Rp 1,61M","Tabanan, Subamia, Tabanan, Bali",https://www.lamudi.co.id/properti/41032-73-f046e4a84e98-535d-1999a31-a765-7063
Apartemen Dijual di Cepaka,"Rp 1,61M","Cepaka, Tabanan, Bali",https://www.lamudi.co.id/properti/41032-73-e302590dd97a-b067-3d670ff0-a800-4c6d
Apartemen Dijual di Mampang Prapatan,Rp 975Jt,"RW 11, Pela Mampang, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6e689eef1f3b-69e8-19d0027-ab11-72e5
Apartemen Dijual di Sleman,"Rp 1,60M","Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/dijual-apartemen-jogja-mewah-amarta-175513969983/
Apartemen Dijual di Kelapa Gading,Rp 700Jt,"RW 03, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-apartemen-strategis-2-br-oak-tower-175428599168/
Apartemen Dijual di Sading,"Rp 3,51M","Sading, Badung, Bali",https://www.lamudi.co.id/properti/41032-73-3445779d12fb-3cd7-1999a33-8bd6-729e
Apartemen Dijual di Kuta,"Rp 3,51M","Seminyak, Kuta, Badung, Bali",https://www.lamudi.co.id/properti/41032-73-581a83d944da-8635-ede14669-8d69-4df6
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,70M","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-c38529e9367c-65ba-19c45f6-8d69-784f
Apartemen Dijual di Bumi Serpong Damai,Rp 500Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-f2dc71a022b8-ae2c-19e00f9-a3eb-768b
Apartemen Dijual di Sleman,Rp 765Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/jual/yogyakarta/sleman/dijual-apartemen-jogja-mewah-175774109418/
Apartemen Dijual di Sleman,Rp 700Jt,"Sariharjo, Ngaglik, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-2698e50ec0c3-edfa-19a14fd-ae78-766d
Apartemen Dijual di Harapan Indah,Rp 570Jt,"Kota Harapan Indah, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-55deb4be9f61-72ee-19e91e2-bf2a-70b5
Apartemen Dijual di Cidadap,Rp 450Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-30b53d522e69-6331-28684ae7-81df-4152
Apartemen Dijual di Jatinegara,Rp 385Jt,"RW 04, Cipinang Besar Utara, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9aa4ef9012a6-c078-19e5eb6-b010-7134
Apartemen Dijual di Jatinegara,Rp 385Jt,"RW 08, Cipinang Besar Selatan, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d6a5e123fe3a-24b2-19e5e9b-b385-7388
Apartemen Dijual di Bumi Serpong Damai,Rp 850Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2843b38a7337-699b-19c468c-bcd7-71ba
Apartemen Dijual di Kebon Jeruk,Rp 2M,"RW 01, Kebon Jeruk, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/jual-apartemen-di-muara-karang-jakarta-utara-174711782974/
Apartemen Dijual di Karet Semanggi,"Rp 4,18M","RW 04, Karet Semanggi, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-7fe8bc8243b7-8564-19bbc4f-8216-74f5
Apartemen Dijual di Bangka,"Rp 4,19M","RW 05, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-69d624add2dd-852f-19bfd7e-99b1-75f2
Apartemen Dijual di Braga,"Rp 2,20M","Braga, Sumur Bandung, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bandung/di-jual-apartement-exclusive-2-br-tipe-residential-175300488223/
Apartemen Dijual di Kelapa Gading,Rp 135Jt,"RW 11, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6b48799d4718-10a5-19e971e-bb28-79e6
Apartemen Dijual di Bumi Serpong Damai,Rp 930Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-5fb8d09f0606-a551-19cfab0-acb0-7be7
Apartemen Dijual di Kalisari,Rp 410Jt,"Wisma Bhaskara Jaya, RW 02, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-28ff81023ad7-3b0-e57b1ee4-8959-47bb
Apartemen Dijual di Penjaringan,"Rp 1,65M","RW 06, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-utara/apartemen-cbd-pluit-175758828575/
